track_id,chroma_stft_mean_01,chroma_stft_mean_02,chroma_stft_mean_03,chroma_stft_mean_04,chroma_stft_mean_05,chroma_stft_mean_06,chroma_stft_mean_07,chroma_stft_mean_08,chroma_stft_mean_09,chroma_stft_mean_10,chroma_stft_mean_11,chroma_stft_mean_12,chroma_stft_std_01,chroma_stft_std_02,chroma_stft_std_03,chroma_stft_std_04,chroma_stft_std_05,chroma_stft_std_06,chroma_stft_std_07,chroma_stft_std_08,chroma_stft_std_09,chroma_stft_std_10,chroma_stft_std_11,chroma_stft_std_12,mfcc_mean_01,mfcc_mean_02,mfcc_mean_03,mfcc_mean_04,mfcc_mean_05,mfcc_mean_06,mfcc_mean_07,mfcc_mean_08,mfcc_mean_09,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_01,mfcc_std_02,mfcc_std_03,mfcc_std_04,mfcc_std_05,mfcc_std_06,mfcc_std_07,mfcc_std_08,mfcc_std_09,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,rms_mean_01,rms_std_01,spectral_centroid_mean_01,spectral_centroid_std_01,zcr_mean_01,zcr_std_01
46238,0.205268,0.499041,0.495244,0.173352,0.183642,0.217507,0.480232,0.511038,0.272206,0.531287,0.331186,0.181603,0.160491,0.316822,0.300348,0.119824,0.231964,0.190873,0.306318,0.337110,0.178760,0.348774,0.245038,0.193049,-165.849380,148.978195,-52.358517,32.396091,-28.921646,5.464184,-20.540125,-4.678576,-15.068253,-13.030768,-11.494589,-13.238149,1.154225,-9.689903,1.403356,-11.378651,-1.220656,-4.090832,-2.802959,-6.333700,54.692085,16.495047,18.276709,11.004926,13.441884,8.052480,8.751517,6.282885,6.556450,6.727765,6.030918,5.080248,5.857501,6.186065,5.107838,6.040244,5.397846,5.849376,5.084344,5.948631,0.055439,0.029326,1486.577759,295.154999,0.077067,0.027010
46241,0.222469,0.320157,0.328385,0.295678,0.391410,0.329700,0.391565,0.494907,0.435034,0.628485,0.386569,0.330644,0.188108,0.277235,0.276642,0.250022,0.296534,0.252654,0.251971,0.324203,0.253199,0.321713,0.246613,0.287277,-81.782013,112.882164,-85.340080,31.122240,-46.042347,8.857207,-27.995878,-4.655926,-21.451168,-0.850555,-9.556715,-14.616761,-0.524891,-14.325093,0.131669,-4.772115,-2.862996,-9.001920,-2.690101,-5.233186,51.779377,25.599813,11.439272,10.706017,10.300112,9.841301,8.203363,6.845609,7.044773,7.966618,6.129468,6.376268,6.720407,6.220694,6.829686,6.357579,6.495009,6.435195,5.343187,5.064579,0.096026,0.040702,2136.059326,411.768494,0.136958,0.043030
46525,0.283060,0.263591,0.457541,0.417458,0.817619,0.312169,0.231824,0.421741,0.308002,0.424219,0.257785,0.307530,0.243914,0.217968,0.328640,0.199994,0.260561,0.201541,0.180225,0.295883,0.203820,0.315188,0.191024,0.258544,-189.810028,166.729523,17.799871,30.300032,5.522995,5.497489,5.123553,3.321156,-5.848083,0.660125,0.823663,-0.332904,0.835979,7.174763,1.545469,-5.112594,-6.176651,1.749840,5.650275,6.488789,37.140160,21.670080,17.089191,12.779197,7.109501,7.489404,8.772356,6.441268,5.592714,6.104338,6.513071,6.745870,6.441568,6.320819,6.461593,6.362568,5.793977,5.277327,5.048913,6.410802,0.098761,0.055805,888.838989,304.732513,0.034665,0.015251
46611,0.558170,0.442367,0.506622,0.409416,0.487938,0.455760,0.457738,0.544614,0.381789,0.344220,0.283926,0.459129,0.306527,0.264236,0.299589,0.247772,0.324876,0.301388,0.242485,0.297369,0.238616,0.260471,0.173521,0.274658,-117.591255,112.525925,1.614378,61.996376,-7.782321,17.765219,-13.508027,3.215791,-14.023943,-3.095278,2.456823,3.782127,-1.457987,3.909386,0.455017,4.009731,-8.794447,-2.933790,-1.661470,-2.110928,47.303699,13.712072,13.928443,13.565550,13.506096,9.408766,7.074745,8.596463,7.051502,7.308457,7.958858,6.305997,7.623691,7.545905,5.354350,6.154659,5.992023,4.947751,7.155698,5.158324,0.081528,0.028793,1765.580688,394.976624,0.074248,0.025163
46711,0.565003,0.553189,0.560342,0.551253,0.583725,0.668839,0.590416,0.544447,0.569144,0.717777,0.611631,0.580468,0.351988,0.362924,0.364092,0.345033,0.317022,0.322395,0.310016,0.343743,0.324219,0.265517,0.287947,0.345818,-432.308472,48.175682,-31.792313,13.073065,-2.984793,4.644739,0.437288,10.156189,3.864801,9.711350,3.156772,7.068295,5.832908,11.657747,5.131198,7.433699,4.171406,10.238852,3.299015,5.036757,47.415203,14.085255,17.968885,6.532167,10.820027,8.132523,10.138633,4.736389,6.115758,3.811157,6.216346,5.615264,4.814572,5.714200,4.461946,4.660958,4.342099,5.542735,3.306427,4.829128,0.002281,0.002794,3205.999756,286.091705,0.195601,0.036981
46717,0.446840,0.221690,0.124674,0.127823,0.267032,0.121951,0.212694,0.438848,0.172483,0.113808,0.242516,0.285868,0.466955,0.268551,0.172790,0.130430,0.340189,0.108650,0.231242,0.400483,0.152378,0.142003,0.317258,0.297184,-714.955872,54.865307,34.333153,19.496630,12.515495,7.977120,3.986456,1.142622,-0.707725,-1.809945,-1.337234,1.245146,4.238856,5.664726,6.024193,6.553853,7.283287,8.325057,9.656216,9.674416,27.899149,26.780050,7.510543,8.349005,9.904594,10.061912,10.317271,9.575327,8.351348,7.322836,5.556171,4.045408,5.977491,7.578476,7.741811,7.753716,10.749292,12.635769,11.148093,9.403330,0.000748,0.002015,2614.039551,856.034424,0.067988,0.027675
46718,0.093808,0.099959,0.571779,0.118093,0.148426,0.585767,0.135396,0.081165,0.334819,0.072254,0.091831,0.450801,0.077950,0.071501,0.351904,0.079226,0.098476,0.385091,0.085786,0.093080,0.409914,0.085486,0.078716,0.369164,-643.190369,143.105881,54.312946,4.176105,-3.931448,-7.612410,-17.630365,-25.248354,-24.335161,-16.065884,-3.182120,9.718116,16.676125,15.490632,9.602402,3.748649,-0.494746,-2.079516,0.970170,6.999458,42.312973,35.439140,8.278066,9.895734,5.024707,5.398018,6.980834,6.349562,5.032535,4.423046,4.558409,4.534554,6.445373,8.993354,9.117297,7.681125,10.805377,11.476682,7.573925,9.439169,0.003249,0.003761,945.085876,275.771698,0.043227,0.004930
46720,0.129475,0.160529,0.281522,0.240649,0.477183,0.214525,0.221526,0.294018,0.217660,0.194089,0.298264,0.196762,0.215807,0.222447,0.376461,0.193984,0.438469,0.218006,0.322648,0.395479,0.290275,0.260213,0.378801,0.276288,-745.695984,62.238472,37.875790,19.490332,14.912191,10.548254,8.907241,7.462409,7.344572,6.768291,4.987460,3.211306,1.301407,0.732592,-0.242350,-0.136660,-0.822676,-0.369759,0.160115,3.179672,50.939816,46.136589,11.887364,9.987014,6.442190,6.347443,7.397046,8.490060,8.212402,7.075665,7.367353,6.538341,4.579556,5.676868,8.155095,9.307618,8.196416,6.593576,8.305700,9.341920,0.000814,0.002032,2859.680420,1119.632202,0.084233,0.052886
46726,0.521685,0.479373,0.453131,0.398426,0.433368,0.376413,0.384443,0.466956,0.473618,0.533140,0.447972,0.428175,0.350570,0.302693,0.299056,0.272074,0.272137,0.255580,0.260606,0.291351,0.280539,0.330865,0.287788,0.291652,-107.773132,75.445129,0.132516,17.223843,17.441511,17.631166,-2.049814,14.643025,6.861917,9.474006,9.782830,9.815038,7.475425,-0.266356,4.266069,4.149870,-3.405125,-0.208731,3.403187,5.519448,42.061028,37.795437,19.173086,18.772757,17.303888,14.361626,13.656191,12.422930,12.215760,13.044658,11.448449,10.807136,12.545677,10.092904,9.517184,9.651321,7.915442,8.725625,8.265560,8.864606,0.094547,0.039061,2467.505127,1050.432739,0.102540,0.076632
46732,0.298098,0.319835,0.224361,0.281442,0.175933,0.193152,0.398519,0.518300,0.720661,0.609065,0.462661,0.398989,0.221064,0.334998,0.188268,0.304485,0.171847,0.148775,0.265328,0.251870,0.335320,0.307974,0.268828,0.295663,-135.280823,158.114502,6.360084,20.416649,12.923573,8.073737,22.219540,6.250312,13.141584,0.993404,0.746599,-6.544309,-0.701182,2.030410,-2.802886,1.227592,-6.369375,3.141493,-4.902415,4.028623,50.463818,25.155308,14.454752,12.284933,9.858883,10.607911,12.443443,11.365398,8.817792,7.138892,6.466025,6.708322,6.526056,6.757491,6.576753,6.821902,6.259712,6.672860,7.289513,7.629104,0.130052,0.036820,1065.330933,377.682892,0.034056,0.014748
46733,0.715656,0.356968,0.232454,0.247118,0.412862,0.290841,0.301160,0.518581,0.319401,0.307828,0.235906,0.374125,0.324394,0.212581,0.235716,0.224973,0.297323,0.262917,0.247219,0.356044,0.241333,0.310945,0.204600,0.223459,-159.731293,155.800934,-23.850159,29.426311,0.972711,-3.264706,3.665833,-10.054886,3.778726,-1.248120,-1.294674,0.249836,-9.414350,2.924242,-9.785946,-2.807909,-5.925118,-0.411915,-3.926600,1.616605,66.903595,37.533588,29.095028,21.175741,11.035702,9.828984,12.471249,9.814636,7.814259,6.926408,9.274151,8.999916,9.594295,9.448462,10.998629,8.117094,6.778169,8.451355,9.506429,7.063859,0.068898,0.026621,1456.349731,781.223938,0.069951,0.053393
46736,0.245517,0.276088,0.232444,0.244049,0.375573,0.352681,0.574489,0.409384,0.400349,0.465243,0.300028,0.336907,0.224029,0.271346,0.244592,0.223058,0.324457,0.199069,0.379715,0.283096,0.238651,0.327133,0.246443,0.361436,-127.285072,98.270210,9.519293,35.807285,18.154480,16.781166,-0.909157,3.057094,-0.451388,6.843667,-2.673033,-0.060009,-6.156052,-1.510167,-5.053600,-2.072963,-5.982836,1.694387,-2.279335,-1.479360,102.532707,38.338200,18.026121,13.758174,9.171609,10.494545,10.720660,9.752860,9.673985,10.954455,8.968213,7.425447,7.465398,7.294775,5.454290,6.893583,5.355846,5.542745,6.344141,6.056281,0.089100,0.029859,2038.728149,898.130371,0.071359,0.046162
46839,0.555569,0.385629,0.315874,0.301683,0.334413,0.336907,0.316998,0.356402,0.368553,0.424907,0.489395,0.518538,0.343504,0.273605,0.260862,0.265076,0.284086,0.313372,0.287032,0.295460,0.285389,0.298416,0.330083,0.298017,-95.293274,85.456505,-12.427441,33.110203,8.244749,5.648888,-5.292098,8.233074,-8.521461,4.511081,-2.205188,5.304766,-1.106966,1.360710,-4.538138,2.417900,-8.461503,-2.470931,-1.872480,-4.377642,69.992004,38.118530,34.408577,24.541771,22.263069,19.630360,17.529135,13.937392,15.169280,11.878034,11.946910,12.349205,8.739335,8.745364,8.941531,8.627468,9.755297,10.774601,8.811012,9.923450,0.109370,0.042531,2235.623779,827.598145,0.091669,0.041034
46840,0.434156,0.569330,0.402271,0.348695,0.337046,0.355388,0.411873,0.265018,0.396502,0.483128,0.333644,0.459970,0.250541,0.317166,0.291904,0.273536,0.250599,0.259439,0.319349,0.191825,0.283444,0.327234,0.216016,0.323530,-114.352066,113.579384,30.459349,17.093611,14.040069,1.727258,2.710549,9.580467,-1.965059,9.010169,-1.798961,2.910976,1.986736,7.841600,3.830298,1.604334,-0.154796,4.448819,-1.634823,1.473094,59.009338,32.598534,24.296968,16.617332,12.709998,11.684722,10.981843,10.115383,10.050028,10.382775,9.439590,9.253833,9.153250,8.368984,7.356963,8.389078,8.084664,9.089480,9.400474,9.404401,0.132074,0.030951,1793.165771,721.448730,0.046813,0.022388
46841,0.315538,0.282663,0.413566,0.292523,0.309262,0.253949,0.405320,0.501892,0.266763,0.260471,0.238351,0.362662,0.300871,0.188473,0.315937,0.248457,0.257764,0.222635,0.326047,0.389984,0.224386,0.250573,0.178014,0.256234,-92.023857,96.016869,7.286517,26.552856,4.192803,7.509885,5.482125,11.147333,-2.454867,13.152603,3.405500,7.056614,-1.231461,1.119781,-1.382714,5.414215,-3.184211,0.677889,-1.404127,4.120709,76.785393,48.147915,29.657633,17.581327,14.607694,12.858336,11.645757,9.414190,9.236629,11.444203,12.240925,11.860318,8.429579,8.751336,8.084221,9.465427,7.549834,9.711473,9.163828,10.087583,0.117541,0.031630,2272.315674,966.496643,0.091567,0.057587
46842,0.327481,0.306953,0.490569,0.305071,0.307458,0.409022,0.608185,0.583961,0.401891,0.376178,0.364894,0.505449,0.254299,0.220881,0.297160,0.187069,0.222901,0.253818,0.301902,0.297864,0.239458,0.273979,0.228587,0.318722,-104.060028,129.459976,5.610620,30.185097,18.373667,-0.945320,1.570924,12.794176,-0.390143,8.821291,2.327662,10.657748,2.993298,1.797431,6.736564,2.345446,-3.387906,2.123584,5.310937,5.908824,54.590797,36.929066,22.384928,19.416359,14.794926,11.543036,9.857388,8.127161,9.477261,9.389692,10.030411,7.916037,7.071720,7.739841,7.999804,6.259194,6.447216,6.822188,7.463816,8.164415,0.128666,0.036638,1570.836670,673.063538,0.053916,0.023527
46844,0.352087,0.273741,0.340266,0.414046,0.514549,0.398174,0.360667,0.378192,0.412345,0.525735,0.375364,0.388797,0.276580,0.230978,0.304920,0.324061,0.338975,0.308435,0.279555,0.296465,0.285781,0.336363,0.249487,0.261003,-81.373680,89.325188,-2.228987,32.007935,25.313005,4.672139,10.190442,6.552284,-6.520133,11.360332,0.591542,7.869467,0.633509,5.359389,0.432016,5.512802,-6.969053,5.057191,-4.173069,-6.217354,56.910969,28.919678,22.005228,15.224131,15.141018,17.933556,12.768592,9.999670,8.433787,10.367420,9.205998,7.256505,7.062379,7.976252,7.221586,6.821194,9.407972,7.668553,7.384839,7.806297,0.130984,0.042529,2196.122559,791.697083,0.081307,0.053039
46846,0.493023,0.501316,0.495448,0.470164,0.402623,0.385140,0.373606,0.398030,0.438988,0.393774,0.419575,0.405964,0.325567,0.304976,0.295299,0.320728,0.296517,0.314293,0.302331,0.303104,0.337608,0.289915,0.301014,0.293615,-98.087677,58.264252,9.783056,25.376677,11.680903,5.962716,2.283613,9.842049,-1.571355,8.791026,-2.883757,1.553057,-3.144145,-0.408978,-0.502222,3.692717,-2.979064,3.166117,-2.235331,2.975706,148.537140,56.458237,38.899799,29.885921,19.670563,19.715208,13.952121,12.263062,11.938661,9.361986,9.554874,8.701262,9.539460,8.621797,8.840593,7.521939,6.564251,7.775010,6.594318,6.564574,0.127327,0.069360,3361.002441,2046.327759,0.199619,0.215248
46854,0.409273,0.408603,0.468580,0.427957,0.512072,0.519733,0.413832,0.400509,0.396505,0.519788,0.386346,0.369516,0.254192,0.215015,0.349252,0.243211,0.295568,0.311659,0.299610,0.321670,0.286663,0.326813,0.241625,0.247903,-42.571079,77.583237,-11.378539,39.770206,3.038777,9.852372,9.500836,11.452906,-0.825853,14.726201,0.536297,5.116534,1.569524,3.376585,1.224653,-0.382236,-3.731448,3.935965,-4.619491,3.285416,91.044281,18.760059,23.274345,24.350157,16.589624,12.658800,11.219767,7.663013,9.400989,9.531087,10.410963,7.734035,7.548762,6.435267,11.089709,6.673534,6.081240,6.861530,7.029384,6.052059,0.135675,0.046058,2353.206543,461.442841,0.102461,0.042038
46855,0.377625,0.220095,0.299415,0.494962,0.486285,0.613442,0.422442,0.367630,0.476074,0.445724,0.466138,0.370324,0.280289,0.139829,0.226734,0.281837,0.196962,0.345021,0.188471,0.203344,0.340046,0.278540,0.299591,0.241133,-19.008854,88.809540,-15.082532,46.058857,6.844193,7.621234,-2.494429,5.091211,-11.495819,2.701349,-5.035234,2.398602,-2.994191,0.482219,2.087694,4.913261,-4.886529,2.314234,-3.884383,-4.628775,75.767914,36.977631,20.343307,13.169643,8.615395,8.232981,8.175855,7.025359,7.855024,6.213946,6.494856,4.827203,5.737827,5.530223,5.973645,6.453017,5.175109,5.634752,4.384719,5.217099,0.148737,0.030562,2413.593018,720.816711,0.109400,0.040395
46928,0.209429,0.187740,0.341331,0.286125,0.368337,0.395665,0.405347,0.425236,0.268950,0.234257,0.262077,0.367711,0.215341,0.174541,0.319115,0.259879,0.346467,0.334607,0.276890,0.361821,0.237145,0.250397,0.264633,0.347665,-219.599777,134.556992,-22.852554,38.833820,3.032773,3.949076,4.810811,-3.856056,-16.322168,5.901869,-7.030617,-1.414446,-3.981966,-7.099626,-0.981511,-6.680058,-8.942531,-1.611208,-13.914243,-6.167117,126.193260,33.451042,34.309437,15.125963,21.304049,12.285621,11.114674,8.644683,12.564390,15.217041,11.491982,9.302275,8.549388,9.861055,7.679950,8.132913,7.249496,6.922254,9.196446,8.820229,0.052120,0.032463,1528.003418,709.196045,0.071536,0.043339
46930,0.393407,0.313267,0.367874,0.285499,0.314490,0.317786,0.357832,0.404291,0.339621,0.457182,0.289491,0.397545,0.291034,0.238930,0.330447,0.230869,0.239434,0.280997,0.251145,0.339240,0.231709,0.373496,0.219001,0.306838,-107.657631,119.068466,-36.838772,35.073875,-0.360702,0.012459,-2.821448,-2.503899,-20.035561,2.357432,-7.741227,-3.533225,-5.498673,-3.873786,0.137466,-5.576314,-12.558286,0.691918,-9.984729,-4.786794,85.673782,38.968647,30.219414,17.713985,16.227280,13.644946,10.490257,9.219761,11.366729,14.600703,10.895047,7.825013,8.005708,9.117598,7.240426,6.987587,8.002191,8.696420,9.148238,6.635191,0.084247,0.033400,2006.357178,919.965759,0.119685,0.079017
47032,0.352950,0.367376,0.296223,0.254297,0.230679,0.189881,0.181628,0.431316,0.434878,0.231259,0.180877,0.257717,0.380689,0.401335,0.310249,0.292980,0.299939,0.263432,0.237396,0.378470,0.346364,0.281193,0.241043,0.319101,-152.656082,111.237000,-15.704741,47.825951,9.866611,13.068999,-2.272489,12.880415,4.558695,11.660954,5.698618,4.463418,0.159198,-3.369001,2.562058,0.470501,-3.556894,12.301085,9.014837,1.423180,80.584023,31.342339,28.413359,22.871136,21.795372,14.071875,17.997519,9.647990,12.128671,12.675996,7.554690,8.136995,11.843137,8.655821,8.986352,8.994420,12.623267,15.962203,15.028484,13.137112,0.182223,0.094277,1259.575562,475.270020,0.049631,0.026934
47068,0.244017,0.170813,0.243460,0.238379,0.170824,0.288924,0.227624,0.580412,0.247558,0.148348,0.256880,0.186114,0.312106,0.191776,0.272511,0.277105,0.179410,0.354258,0.153607,0.412296,0.260144,0.144787,0.316516,0.205964,-72.846207,56.986183,1.246953,5.478861,-6.666024,-2.004893,-5.061840,5.659151,8.261232,13.981612,5.842355,7.072335,-2.122096,2.457814,-0.260789,3.825017,0.391090,4.295341,1.623303,5.403818,67.628616,25.387285,17.009605,12.256704,10.941406,10.556537,12.221763,12.290371,12.743327,12.175558,10.356993,11.338142,12.763192,14.093085,10.743547,8.786560,7.834344,9.184229,10.443754,9.533480,0.101661,0.037231,2988.976074,765.371399,0.121858,0.073474
47069,0.242239,0.301963,0.220243,0.369472,0.259274,0.335602,0.369061,0.241104,0.448233,0.237449,0.254119,0.340875,0.186624,0.308836,0.190227,0.333347,0.252684,0.300058,0.338848,0.175515,0.371881,0.205309,0.232896,0.332433,-71.220650,81.575188,3.063370,22.644169,-3.878352,-0.334079,-9.621297,-1.360449,-1.576654,6.467729,-2.055955,2.280249,-4.796793,-0.821314,-6.175906,2.464747,-0.407323,3.781542,-0.708712,1.850968,47.268459,13.467876,11.528039,7.924818,8.366510,9.794957,11.288730,9.758078,7.994468,7.566619,7.260858,7.224850,9.940191,9.844787,9.358079,7.125827,5.849595,8.168961,8.784568,8.308917,0.085749,0.030535,2424.872559,381.396698,0.091224,0.025833
47070,0.408134,0.235253,0.337961,0.257790,0.198681,0.285303,0.150446,0.155952,0.171959,0.386685,0.280534,0.194160,0.387436,0.164433,0.338765,0.288043,0.145974,0.329097,0.143186,0.185063,0.165502,0.349959,0.316062,0.144807,-75.127922,63.831169,10.704546,18.007641,4.418461,8.080186,-2.798426,0.731491,-5.953144,-2.295193,-5.762258,-3.300051,-8.999413,-0.640290,0.423425,7.209150,0.497723,0.968028,-4.480668,2.018599,49.095821,20.951738,7.509375,6.597491,7.047019,5.437403,6.736790,7.719132,7.722961,6.814467,7.502058,8.305618,7.486283,8.747177,8.876907,9.568295,8.440602,6.258277,7.035554,7.089279,0.083484,0.031950,2955.991699,633.929260,0.094233,0.047455
47071,0.277934,0.169185,0.345464,0.379490,0.190610,0.267925,0.163600,0.305559,0.412139,0.211535,0.253701,0.160958,0.350697,0.165146,0.336731,0.361386,0.164728,0.315132,0.153592,0.299152,0.384404,0.158201,0.298235,0.161785,-112.852562,59.340694,13.337344,21.771238,1.308613,2.831541,-9.687369,-4.396032,-7.134427,0.240697,-4.798050,-1.626993,-2.139489,4.561559,-0.730252,0.951412,-1.412372,2.711263,-4.137424,2.080014,57.906898,21.312168,10.363569,9.749567,8.682308,9.265537,10.779136,11.029519,11.044486,13.180474,12.765144,10.704904,10.548879,9.998975,8.369155,10.078811,10.459405,11.525724,10.729775,8.707754,0.069656,0.021228,2758.613281,737.043518,0.089738,0.049863
47072,0.186770,0.154903,0.328436,0.205761,0.388131,0.566757,0.232575,0.241867,0.145456,0.251656,0.172159,0.148798,0.232391,0.147002,0.346521,0.182114,0.334110,0.407911,0.162350,0.323168,0.131038,0.295798,0.215650,0.171560,-138.369339,66.738358,11.642146,29.236326,-5.440538,10.463351,-12.854428,-2.465473,-5.958250,-6.727863,-11.252828,-7.913239,-8.798635,-1.312854,-8.008231,4.275017,-1.241784,7.485858,7.683647,14.237586,35.073189,13.344165,7.667089,8.792528,8.059959,10.101611,10.207808,9.146131,11.299892,11.007082,8.917293,13.008465,11.919098,12.177117,13.806583,12.500080,11.981107,9.706137,11.126205,9.222065,0.068902,0.016834,2295.523926,163.396088,0.081114,0.017104
47073,0.300472,0.253935,0.395001,0.267231,0.321522,0.407762,0.263184,0.314556,0.250048,0.407397,0.314206,0.221769,0.308762,0.228151,0.383166,0.242522,0.295690,0.365572,0.215113,0.346553,0.226329,0.348065,0.306255,0.215926,-109.120392,83.531609,6.295192,16.172184,-2.037965,3.884953,-10.178576,-5.151756,-11.058758,-5.210903,-8.191638,-1.307209,-5.088698,1.605305,-3.343110,2.017617,-2.869599,3.203844,-2.441836,0.794972,49.433472,17.000830,10.526409,8.778182,8.481579,8.781695,8.131673,8.748576,9.126296,10.732797,10.226324,10.642771,10.800449,9.387129,9.437886,11.422701,10.570013,10.165806,10.457491,12.423025,0.091553,0.028724,2009.861572,195.021469,0.046517,0.017360
47074,0.486505,0.280791,0.448041,0.548627,0.330140,0.243603,0.277158,0.511793,0.318013,0.247097,0.287075,0.268178,0.397981,0.184515,0.269569,0.369020,0.208318,0.202303,0.197035,0.336829,0.257934,0.215064,0.241213,0.181038,-181.514954,139.289703,4.349658,34.127850,11.251620,9.233614,6.104186,18.330515,11.809533,-4.056486,-1.158985,6.373456,1.821875,5.252644,0.276269,3.639409,-0.770127,-1.708737,-1.383951,-2.156773,77.899788,42.030182,11.660071,12.873376,11.065162,8.366184,8.736807,10.350088,11.336751,9.682088,6.864289,6.728693,6.606686,7.146220,7.188974,6.227838,7.614105,8.818856,8.092536,6.414821,0.078356,0.030598,1279.140747,809.628296,0.046647,0.034313
47075,0.409459,0.224946,0.326881,0.407322,0.253968,0.314829,0.199028,0.304491,0.205372,0.238503,0.351676,0.242258,0.367942,0.193758,0.277637,0.367840,0.193890,0.350978,0.176227,0.303687,0.224646,0.216345,0.337169,0.191661,-130.602783,76.816490,1.702563,15.650788,-3.755327,2.087409,-8.093896,-2.861689,-8.496680,-2.424935,-7.740289,-3.995064,-6.794231,1.560443,-2.899494,0.093673,-6.716619,-0.903023,-5.179055,1.028134,32.213081,13.875660,9.589595,12.392424,9.445033,7.884090,8.374311,8.597170,9.766994,8.766571,8.612104,8.819341,8.980268,11.334929,11.210474,9.331079,10.069087,10.594626,9.653244,8.189219,0.051062,0.014868,2507.939697,476.370972,0.073835,0.048767
47076,0.280676,0.256637,0.473449,0.289471,0.446973,0.616313,0.290436,0.325774,0.230983,0.359807,0.271411,0.231811,0.242669,0.162219,0.319669,0.183131,0.311934,0.358796,0.167742,0.316575,0.161074,0.289070,0.217840,0.181699,-128.139893,113.686798,8.325815,34.484634,-6.971472,15.859396,-6.622411,4.912101,2.066530,4.281346,0.295648,4.293860,-2.637470,2.163881,-5.863972,3.948774,0.238048,4.840620,3.748747,9.392133,34.587177,15.884645,11.694159,8.801848,8.518642,7.826694,7.848676,6.980658,8.274937,7.387718,6.567122,7.741230,7.465044,7.034276,8.279336,8.377407,8.396805,6.555031,7.288294,6.170913,0.069942,0.020805,1671.966187,367.179047,0.063907,0.016522
47077,0.193430,0.157074,0.320165,0.171265,0.171941,0.285746,0.156741,0.268108,0.189903,0.476244,0.435671,0.165299,0.280013,0.162910,0.368693,0.219958,0.190765,0.336802,0.158707,0.330482,0.158046,0.368169,0.380483,0.179751,-161.060104,79.000046,11.311112,10.660069,-8.482091,-6.933131,-5.740452,8.731235,7.463563,3.446192,-3.675058,-1.065223,-5.529319,4.698038,3.737813,4.641594,6.580653,9.141470,-4.602205,0.763836,57.769596,15.535538,13.082376,12.065638,14.883219,16.884871,14.869625,14.673016,15.678343,13.280620,10.483099,9.961443,12.267836,13.286752,13.177084,11.765620,11.455763,10.334837,13.149772,8.881378,0.061264,0.021054,2260.291504,281.622681,0.081768,0.026892
47100,0.339685,0.400277,0.322965,0.242625,0.300253,0.398967,0.285300,0.265966,0.358494,0.405648,0.508595,0.368104,0.287299,0.321749,0.283315,0.241169,0.266858,0.312079,0.240949,0.263010,0.326042,0.287458,0.353377,0.278834,-41.233757,93.376015,-15.708332,14.968418,-11.208795,-0.728483,-11.499597,-6.754461,-10.275963,-10.955676,-18.333138,-2.996412,-13.422711,-9.271135,-7.640534,-4.741934,-11.002978,-6.701563,-12.019084,-3.833770,40.018570,28.133043,16.377447,18.136578,12.339061,10.026011,10.122108,8.220729,7.707606,8.924807,7.642828,7.432484,8.295726,7.543460,7.642718,8.143656,7.887208,7.347941,7.536369,7.573466,0.126691,0.029140,2232.321045,632.621460,0.105838,0.044156
47192,0.535974,0.314643,0.281140,0.438031,0.676590,0.577637,0.284029,0.296362,0.460727,0.490942,0.495850,0.693862,0.258155,0.184115,0.173730,0.192939,0.298582,0.269038,0.164243,0.187934,0.278258,0.329481,0.210729,0.290613,-168.302567,132.369965,-0.144349,39.059620,14.083319,29.241728,2.635538,1.972864,4.360501,19.256990,-3.350224,2.552951,9.422445,1.023980,-9.445821,-4.923419,-10.214062,-3.078049,0.345287,-2.483921,56.980293,24.526289,27.182386,15.280831,12.589161,6.458477,10.560456,8.033321,7.136946,7.286711,6.415951,6.171497,8.134593,6.660314,7.436383,5.949992,5.727488,5.892319,6.212493,6.227098,0.072692,0.017263,1289.154297,484.477020,0.043339,0.027608
47193,0.425211,0.371738,0.469047,0.570436,0.632007,0.701772,0.597530,0.442901,0.441279,0.447474,0.494075,0.477794,0.281314,0.182705,0.187022,0.222447,0.231667,0.302877,0.205268,0.210855,0.308725,0.361311,0.346918,0.326703,-60.530972,88.765030,-5.886445,34.102203,9.406708,19.076830,-0.194271,16.187666,3.204024,7.728963,-2.984559,6.606056,1.109395,3.928288,7.313046,13.084499,-4.249142,2.070818,-2.319779,5.793532,33.759312,20.754536,17.908667,10.626190,12.206936,6.668426,7.488398,5.362544,4.828488,4.219418,5.111992,4.038098,4.521314,4.290483,6.842307,6.245407,4.295335,4.850500,4.494695,4.716519,0.129861,0.049609,2147.675537,567.535278,0.082254,0.055049
