track_id,chroma_stft_mean_01,chroma_stft_mean_02,chroma_stft_mean_03,chroma_stft_mean_04,chroma_stft_mean_05,chroma_stft_mean_06,chroma_stft_mean_07,chroma_stft_mean_08,chroma_stft_mean_09,chroma_stft_mean_10,chroma_stft_mean_11,chroma_stft_mean_12,chroma_stft_std_01,chroma_stft_std_02,chroma_stft_std_03,chroma_stft_std_04,chroma_stft_std_05,chroma_stft_std_06,chroma_stft_std_07,chroma_stft_std_08,chroma_stft_std_09,chroma_stft_std_10,chroma_stft_std_11,chroma_stft_std_12,mfcc_mean_01,mfcc_mean_02,mfcc_mean_03,mfcc_mean_04,mfcc_mean_05,mfcc_mean_06,mfcc_mean_07,mfcc_mean_08,mfcc_mean_09,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_01,mfcc_std_02,mfcc_std_03,mfcc_std_04,mfcc_std_05,mfcc_std_06,mfcc_std_07,mfcc_std_08,mfcc_std_09,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,rms_mean_01,rms_std_01,spectral_centroid_mean_01,spectral_centroid_std_01,zcr_mean_01,zcr_std_01
139769,0.217879,0.397982,0.398796,0.356339,0.417450,0.405432,0.354780,0.342216,0.297281,0.427939,0.279281,0.321745,0.311094,0.245209,0.267645,0.301112,0.287700,0.363465,0.317433,0.295347,0.278218,0.294351,0.256484,0.319960,-32.399338,-24.647560,-21.530933,-20.262959,-22.096104,-22.213331,-22.198706,-20.061207,-15.314478,-14.043325,-15.481122,-19.035368,-18.298658,-18.793509,-19.485748,-18.578863,-20.062389,-21.103878,-22.615437,-16.778759,149.455643,111.846771,98.078056,97.181335,98.141586,96.331413,97.600090,95.902672,93.698807,97.417953,99.985748,99.824501,100.072685,95.336540,94.369461,95.048416,97.752319,101.463997,103.078560,96.977310,0.114102,0.000000,0.276493,0.000000,0.068848,0.000000
139681,0.171596,0.258059,0.179535,0.315232,0.210591,0.273786,0.254347,0.213968,0.166551,0.244993,0.302500,0.282857,0.370622,0.330172,0.343324,0.379983,0.334188,0.351060,0.390090,0.357758,0.306176,0.407420,0.359126,0.367257,-35.404182,-29.410089,-30.268246,-34.396221,-35.977272,-34.654385,-32.504814,-32.982578,-32.981716,-31.531986,-32.871819,-34.098690,-33.808372,-33.626961,-32.130440,-30.910358,-31.401154,-30.928503,-33.721832,-34.705772,234.198547,204.624756,190.942642,191.729568,195.530045,195.648575,193.257858,191.549271,190.654327,191.493057,192.980072,192.977112,191.442017,191.104736,192.393051,190.625473,190.452728,187.497559,189.002701,190.684067,0.040404,0.000000,0.031424,0.000000,0.024902,0.000000
139990,0.193567,0.205584,0.199463,0.234763,0.181664,0.146927,0.318937,0.247952,0.286104,0.388391,0.326007,0.198812,0.270378,0.291809,0.293360,0.287926,0.277566,0.274836,0.367898,0.284602,0.279376,0.288503,0.336181,0.275025,-37.516811,-35.700172,-35.788631,-35.639492,-35.320141,-33.875149,-35.519726,-37.269218,-35.555779,-37.450539,-36.844856,-36.678577,-37.548473,-38.918327,-36.977943,-35.708378,-36.184189,-37.497974,-38.753670,-38.028645,153.514999,144.861496,145.682648,149.970657,154.911804,147.160156,134.213226,131.546921,131.617065,135.565445,142.293060,147.426788,149.988602,154.627853,158.021988,159.784271,152.068100,141.025558,133.674118,132.816147,0.031459,0.000000,0.182562,0.000000,0.049316,0.000000
139226,0.209247,0.151691,0.279659,0.221540,0.211060,0.291268,0.331363,0.363246,0.324176,0.434121,0.345825,0.227088,0.309871,0.269348,0.352649,0.356363,0.358959,0.352191,0.385616,0.391605,0.347721,0.369161,0.373842,0.306734,-19.503551,-14.775614,-14.596695,-14.917696,-14.877886,-14.881157,-14.778765,-14.201279,-14.687198,-15.411835,-16.091049,-16.808758,-17.719868,-19.242815,-21.212044,-23.847315,-28.982983,-31.960384,-22.663126,-17.923443,131.727448,111.942574,108.599510,109.607567,110.293266,109.080200,105.909492,96.984612,93.681969,96.441147,96.645424,98.230858,96.630325,95.815506,95.361923,93.759880,95.756561,92.517990,88.163559,100.344574,0.236807,0.000000,0.286906,0.000000,0.071777,0.000000
139521,0.195989,0.226331,0.175075,0.171750,0.171505,0.165666,0.147859,0.127588,0.293237,0.158749,0.158674,0.159437,0.354478,0.378211,0.320870,0.316565,0.307033,0.308205,0.292792,0.274148,0.405595,0.331217,0.341933,0.338841,-39.893013,-38.823929,-41.438698,-43.096199,-44.750145,-46.235535,-43.239914,-43.429527,-40.912766,-40.336769,-41.634209,-38.855484,-38.959400,-38.775040,-40.448471,-39.723747,-39.345524,-37.876125,-38.621040,-40.026970,169.279572,151.639389,150.052216,150.607117,149.421295,149.740341,150.055786,143.719772,133.865189,125.695915,121.761688,119.896820,118.914886,119.124466,122.985222,128.662796,133.750336,138.357925,135.036453,132.964005,0.043900,0.000000,0.142790,0.000000,0.074219,0.000000
139110,0.212811,0.196405,0.194347,0.198848,0.207510,0.221425,0.337512,0.264735,0.238218,0.245832,0.252799,0.246723,0.312426,0.303851,0.302126,0.323059,0.333488,0.349428,0.372008,0.317907,0.303554,0.312932,0.344996,0.358244,-33.103680,-32.871101,-37.779701,-38.627075,-38.230808,-38.300980,-39.820084,-39.345055,-38.679279,-38.747444,-37.729668,-38.122440,-39.320152,-39.898602,-38.878807,-37.902443,-38.167408,-38.197369,-41.066589,-40.584511,145.521362,130.127274,130.203873,130.883957,129.921570,130.836563,129.656448,126.020699,126.692429,126.593254,126.229530,127.308693,128.873718,130.328705,127.260674,120.944389,120.954628,122.968864,123.968849,122.792091,0.149126,0.000000,0.101991,0.000000,0.027344,0.000000
139485,0.199428,0.132408,0.144932,0.143177,0.158962,0.178385,0.176482,0.174175,0.288179,0.146679,0.162652,0.173331,0.357050,0.269766,0.274039,0.277549,0.289616,0.309349,0.307550,0.298852,0.371589,0.277356,0.274977,0.270718,-41.423149,-38.391972,-35.965405,-35.875538,-35.290112,-35.805584,-35.854790,-35.247337,-36.673248,-39.072227,-36.541851,-36.736301,-37.904564,-36.295311,-37.550964,-37.074947,-37.355705,-38.967552,-38.555771,-36.690899,157.958801,140.151581,136.418930,136.588226,137.843155,139.044846,139.862091,141.124359,140.838913,141.600357,140.807205,142.270889,141.638275,140.831772,139.534271,139.478638,140.822952,141.914795,143.509476,145.088699,0.043664,0.000000,0.222318,0.000000,0.060059,0.000000
139537,0.177302,0.174931,0.325854,0.171291,0.177931,0.226364,0.211800,0.179848,0.194711,0.188140,0.197004,0.195485,0.338774,0.356717,0.400536,0.364118,0.360795,0.353004,0.304850,0.279250,0.287262,0.302370,0.301001,0.301826,-37.997349,-38.488560,-40.742821,-40.309471,-39.319237,-36.060276,-36.653328,-40.973034,-43.192368,-42.686977,-41.739323,-41.801838,-39.857552,-40.265282,-39.931416,-41.167732,-43.659996,-44.580513,-44.853352,-41.520813,178.158600,177.363815,182.393585,183.920151,180.652359,176.067703,172.050323,167.964905,168.468552,171.827286,174.766693,177.038986,178.468369,178.059845,177.448227,178.242279,181.050598,184.357651,183.159668,180.958618,0.071432,0.000000,0.052870,0.000000,0.015137,0.000000
139992,0.229525,0.374185,0.233282,0.181384,0.338699,0.305378,0.354667,0.377007,0.524568,0.275186,0.290856,0.216083,0.269982,0.325764,0.269343,0.276506,0.358315,0.360246,0.307600,0.304141,0.319475,0.305484,0.349359,0.332890,-21.439465,-16.074406,-14.069980,-14.203468,-15.367688,-15.651163,-13.896463,-15.250806,-15.351999,-13.590942,-13.283659,-14.653516,-15.213179,-13.695811,-14.579918,-14.747072,-14.828311,-15.282344,-16.265059,-17.602591,129.584503,127.937187,136.637650,141.459671,141.698471,142.243271,129.057205,119.714897,126.290207,135.746765,140.749176,141.219376,141.294312,139.490662,136.101730,138.504990,142.812286,144.395615,144.346680,145.162186,0.129945,0.000000,0.294728,0.000000,0.034180,0.000000
139003,0.240589,0.270614,0.256246,0.215795,0.212729,0.254202,0.292096,0.311452,0.240856,0.188604,0.190836,0.196608,0.370463,0.384429,0.379899,0.366939,0.363995,0.375185,0.407044,0.416345,0.369435,0.364351,0.362627,0.360688,-51.886028,-49.166748,-49.814835,-48.764076,-48.656216,-47.971889,-47.449856,-46.869347,-45.956074,-46.105667,-45.715282,-44.765598,-47.157024,-48.582462,-50.317432,-48.729568,-47.384846,-49.155331,-51.375465,-48.229149,185.528442,169.313141,167.086517,166.807114,165.712067,165.080383,166.496796,167.027374,166.402756,167.634537,168.202591,166.886368,166.953827,166.127197,166.687378,167.132599,168.152603,167.701385,166.215546,167.082489,0.024047,0.000000,0.105436,0.000000,0.055664,0.000000
139935,0.189864,0.199783,0.177580,0.352115,0.223247,0.285113,0.280308,0.290950,0.285481,0.272528,0.269923,0.235050,0.362984,0.363251,0.367282,0.315432,0.360449,0.311092,0.344042,0.323469,0.292775,0.329210,0.350152,0.349245,-18.979164,-17.940851,-18.308010,-20.065199,-22.675373,-18.214119,-16.831533,-17.504919,-17.947098,-18.018902,-18.409184,-18.619070,-21.447647,-23.428650,-22.663734,-20.743002,-18.775677,-17.704136,-17.082973,-17.496958,160.393188,159.854233,166.552444,173.480225,179.718170,123.462029,108.118324,112.113983,120.304871,132.196487,148.490662,163.931519,187.743286,204.209106,203.062759,193.584579,181.865402,170.098602,157.769302,149.159805,0.171709,0.000000,0.145295,0.000000,0.006348,0.000000
139804,0.167797,0.243837,0.087776,0.231449,0.172091,0.301031,0.219734,0.181358,0.212803,0.175454,0.261088,0.266478,0.372138,0.308211,0.275086,0.288416,0.327380,0.381928,0.365473,0.353349,0.353346,0.369108,0.400343,0.371664,-38.004471,-36.975952,-41.115089,-40.827911,-36.404034,-29.031757,-27.161652,-29.587885,-28.360376,-27.647247,-32.797112,-31.737024,-28.197506,-30.676350,-29.937286,-32.114998,-40.016712,-41.502674,-42.227943,-40.816849,148.969727,137.563324,146.289093,159.286346,153.054337,135.341507,128.675537,127.674553,126.111404,127.432419,133.269608,135.047974,129.212036,123.477875,121.596939,127.169785,143.951447,163.894104,159.876251,162.170471,0.169514,0.000000,0.112430,0.000000,0.035156,0.000000
139876,0.322281,0.331488,0.403516,0.397481,0.366227,0.277148,0.479515,0.414115,0.360651,0.290270,0.295010,0.275110,0.345689,0.290566,0.308975,0.323204,0.272896,0.279233,0.330654,0.314637,0.307101,0.299678,0.295801,0.250371,-43.406368,-40.674656,-44.320839,-51.385590,-52.907330,-50.769787,-49.685280,-50.987034,-51.164654,-52.218483,-50.968758,-50.175423,-51.043419,-48.378937,-49.755554,-52.187141,-51.921234,-51.602222,-50.963539,-50.939491,149.189667,131.067062,129.752090,130.284866,129.351883,129.211746,130.827179,130.976166,131.325424,130.998917,129.400467,127.365952,128.404099,127.855370,128.803192,129.779282,131.351883,129.565613,129.180420,130.147751,0.095704,0.000000,0.160893,0.000000,0.099121,0.000000
139933,0.415568,0.293613,0.347191,0.259578,0.263642,0.225069,0.340278,0.261446,0.192135,0.223887,0.237794,0.254098,0.282808,0.277306,0.388787,0.264565,0.373882,0.348922,0.307664,0.307089,0.326862,0.312185,0.337219,0.368214,-16.358047,-15.936478,-19.889479,-28.131077,-30.834955,-30.166773,-30.121342,-29.229691,-30.240269,-30.365381,-28.758923,-28.169073,-29.998129,-30.106396,-28.202753,-27.446110,-28.981897,-31.178696,-29.932901,-29.417887,176.254593,167.951859,169.314911,171.734955,171.681183,171.660492,170.117004,169.201706,169.765411,169.086349,169.170212,169.342957,169.123184,169.570450,169.255997,169.732864,170.349304,172.738068,173.670975,173.675400,0.299392,0.000000,0.019675,0.000000,0.003418,0.000000
139937,0.405748,0.343948,0.436471,0.292170,0.253429,0.312742,0.435181,0.380945,0.377900,0.320281,0.340904,0.327883,0.319770,0.305970,0.364627,0.298592,0.307420,0.315649,0.333755,0.307225,0.343828,0.355745,0.306629,0.284252,-17.090527,-16.055115,-18.065527,-17.313148,-18.017719,-18.501080,-18.611864,-16.481941,-16.992411,-18.181736,-17.890682,-20.478901,-23.053715,-20.875164,-18.354008,-18.080563,-19.479729,-20.457603,-19.630409,-19.542206,126.090347,117.033707,114.654152,112.401588,112.041580,114.277679,113.835075,113.679054,113.778282,111.725578,111.786781,112.253273,110.277710,110.236809,110.735298,109.206398,110.125595,112.251091,112.471451,112.496765,0.128901,0.000000,0.188674,0.000000,0.039062,0.000000
139995,0.243751,0.300425,0.160449,0.312736,0.221880,0.235125,0.366744,0.266082,0.248639,0.245808,0.298032,0.309819,0.350959,0.379095,0.273462,0.372897,0.348525,0.364955,0.408617,0.342186,0.364477,0.370006,0.332639,0.361275,-32.836887,-31.715256,-28.010380,-25.029196,-27.844172,-27.278088,-24.952196,-23.088865,-22.471989,-21.436361,-21.861055,-21.552540,-21.983162,-26.162592,-29.707294,-31.897009,-33.548134,-36.261997,-37.353912,-33.044094,154.416473,134.488434,115.811073,115.150604,127.296783,137.483307,136.680862,136.179062,144.230331,143.689087,129.757126,128.868820,140.635040,147.011063,140.816605,137.811829,139.695984,142.523560,141.631882,138.015656,0.074624,0.000000,0.093478,0.000000,0.022949,0.000000
139043,0.293655,0.341861,0.629279,0.318745,0.390363,0.394180,0.577560,0.209813,0.313278,0.300373,0.462715,0.291838,0.314447,0.272835,0.306499,0.294157,0.354832,0.255551,0.215159,0.240750,0.290761,0.302286,0.305790,0.257496,-21.613880,-18.433041,-18.745457,-17.923895,-17.242292,-17.590357,-17.267420,-17.778957,-17.926300,-18.531206,-18.885635,-19.294430,-19.471388,-20.634809,-21.380829,-21.283937,-21.789284,-21.817656,-21.785023,-22.177284,132.364777,109.457520,106.743141,108.956970,110.695343,113.687653,118.920616,124.222633,126.473457,130.867981,135.086197,138.652679,128.046051,121.170715,125.215271,127.759926,129.091812,131.458328,131.405334,130.431061,0.175971,0.000000,0.294135,0.000000,0.056152,0.000000
139663,0.239768,0.397070,0.218820,0.322763,0.238775,0.422181,0.239774,0.245546,0.346282,0.210001,0.235217,0.321075,0.273862,0.373774,0.290834,0.352683,0.303090,0.378376,0.299086,0.320500,0.375381,0.315981,0.350436,0.356922,-16.859592,-12.076094,-11.504448,-12.610418,-14.724859,-14.398558,-14.248205,-14.124693,-12.409716,-11.787495,-13.002858,-14.489514,-13.040186,-12.171806,-11.784884,-12.218639,-12.071703,-11.653846,-12.044795,-12.458122,152.056854,130.799759,122.307343,116.335808,112.855766,111.390564,111.248077,113.217720,118.364494,117.004761,113.306290,112.552116,115.505669,115.096313,112.634293,112.387451,112.510544,113.152069,111.675598,113.085175,0.312984,0.000000,0.163464,0.000000,0.033691,0.000000
139123,0.248553,0.229542,0.307612,0.322179,0.300862,0.271076,0.255753,0.261078,0.276456,0.276545,0.242028,0.250387,0.366399,0.343995,0.362677,0.376138,0.390301,0.358253,0.347452,0.348872,0.337885,0.329118,0.311467,0.349402,-28.417770,-26.235355,-30.220325,-29.583185,-30.027948,-33.038479,-33.567444,-32.694817,-34.179947,-34.135612,-33.716835,-33.711567,-32.617722,-32.868847,-31.648001,-33.234669,-34.695518,-33.260422,-33.063179,-34.878571,145.123016,126.625641,122.158546,121.358330,121.753242,120.101364,119.650421,118.828659,118.433182,118.846474,120.355354,120.366325,119.578804,120.341881,121.156113,119.611580,119.257805,119.603195,120.371696,122.235451,0.106236,0.000000,0.126704,0.000000,0.056641,0.000000
139770,0.235988,0.304358,0.344158,0.222344,0.159449,0.146573,0.146460,0.164549,0.281313,0.186082,0.291822,0.338144,0.311095,0.305606,0.272733,0.270750,0.269031,0.275031,0.272878,0.274257,0.331687,0.259273,0.273285,0.317375,-30.664114,-20.237516,-17.773380,-18.530844,-21.210995,-23.335400,-27.115732,-27.833485,-23.352585,-21.094227,-23.930449,-27.114695,-26.555597,-24.021744,-20.926105,-20.642883,-24.127808,-27.269836,-17.971096,-14.821940,149.396713,113.946144,103.611206,102.281960,102.716927,103.763130,103.030594,101.568184,94.890533,92.344704,95.803360,97.975006,100.422562,100.247078,99.639587,101.254356,103.226723,103.531898,102.231506,104.711922,0.109501,0.000000,0.214554,0.000000,0.067871,0.000000
139461,0.381105,0.187642,0.171362,0.165058,0.190859,0.232718,0.283085,0.255164,0.146264,0.208582,0.197406,0.238402,0.380786,0.311488,0.298485,0.324032,0.331912,0.308836,0.356264,0.358953,0.281954,0.332837,0.312687,0.307989,-20.015574,-16.878847,-18.043772,-21.028774,-25.398861,-26.554499,-28.642017,-27.052265,-26.336391,-27.513264,-26.932739,-27.538324,-27.012753,-28.558727,-30.929565,-30.365871,-30.268408,-29.615475,-30.458435,-30.810450,127.059944,108.760208,107.163864,107.142548,102.299774,99.810783,99.634941,103.727203,109.478966,107.448196,98.386421,95.432198,96.187721,98.769188,101.161194,102.307220,102.319633,100.765877,100.408493,99.837173,0.205226,0.000000,0.168944,0.000000,0.049805,0.000000
139522,0.229212,0.184616,0.208948,0.179996,0.173706,0.178619,0.185229,0.280382,0.210123,0.238804,0.200238,0.300144,0.355043,0.351373,0.344006,0.352871,0.367092,0.366229,0.336231,0.379513,0.360988,0.369891,0.353006,0.416015,-44.401207,-43.223259,-41.860485,-39.321945,-38.935780,-41.329033,-41.761002,-39.917011,-41.311333,-45.752415,-43.213020,-42.639484,-43.254936,-42.726269,-39.231239,-38.093025,-40.139687,-40.426922,-44.514816,-44.141975,166.169083,145.616531,138.937561,137.031082,137.196213,136.458618,135.505295,132.372604,132.498734,137.209015,143.624252,148.178650,149.526825,144.737381,141.986313,141.137222,143.354340,146.459045,148.259628,147.420883,0.078799,0.000000,0.083453,0.000000,0.037598,0.000000
139993,0.370102,0.322880,0.435609,0.241320,0.125900,0.128149,0.250643,0.358950,0.326967,0.304942,0.258585,0.222630,0.393506,0.344469,0.324597,0.340100,0.267757,0.269038,0.325626,0.333439,0.341354,0.380170,0.382940,0.354104,-28.061777,-25.202076,-25.265759,-24.874702,-26.817118,-26.464005,-25.742878,-21.952068,-21.613483,-23.808058,-23.836277,-23.219271,-23.891436,-25.509916,-25.962860,-25.473328,-25.486612,-23.508642,-24.450239,-25.935802,158.005249,155.888229,157.206451,154.323334,153.588806,155.657059,158.162537,159.546234,159.403473,156.817368,158.661072,159.193726,160.851715,163.182327,162.213287,151.439514,138.919937,138.404724,141.655212,146.250015,0.051812,0.000000,0.098808,0.000000,0.012695,0.000000
139534,0.235539,0.235273,0.187053,0.187435,0.189110,0.208639,0.192605,0.213226,0.223981,0.197897,0.183890,0.181823,0.350077,0.356056,0.358264,0.358183,0.361801,0.337395,0.306251,0.326482,0.353090,0.358493,0.365216,0.363595,-34.652477,-36.003071,-36.622169,-38.806740,-39.142967,-38.797859,-40.771336,-41.098106,-40.045021,-39.944141,-38.167587,-38.707005,-38.442787,-38.609127,-39.239277,-39.813301,-40.661507,-39.522076,-40.446918,-42.055248,137.768387,136.862717,142.412277,146.135391,142.563919,137.375351,137.694473,142.599899,148.206253,154.183609,160.605484,163.802094,161.271637,154.115936,151.159760,153.552261,157.706375,156.976761,155.019897,153.288773,0.109076,0.000000,0.135152,0.000000,0.025879,0.000000
139954,0.238318,0.247370,0.205273,0.239919,0.239313,0.239733,0.305125,0.278163,0.258306,0.251913,0.250650,0.270366,0.331310,0.304314,0.304540,0.325182,0.311794,0.334582,0.347027,0.341439,0.325473,0.334755,0.330224,0.329066,-51.986431,-50.667488,-52.822594,-53.285389,-53.344215,-52.802448,-51.731789,-52.277721,-51.903503,-51.103638,-51.037804,-50.810799,-50.196209,-50.007977,-49.876373,-50.601978,-49.782635,-49.671795,-49.623165,-50.008205,198.435684,180.518677,176.807648,176.973953,176.143677,174.066147,171.342346,169.011551,167.991226,167.235168,165.925705,164.905670,163.853333,162.532288,161.424622,160.967682,160.713135,160.179199,159.441589,158.551910,0.006825,0.000000,0.172201,0.000000,0.068359,0.000000
139532,0.231478,0.235248,0.215998,0.215382,0.243288,0.260308,0.245261,0.261980,0.229315,0.247691,0.248667,0.242307,0.362804,0.355350,0.349239,0.349817,0.380283,0.410129,0.393154,0.414444,0.372542,0.388131,0.385220,0.364777,-34.129784,-36.410934,-41.211933,-43.291367,-43.803909,-43.685040,-41.256821,-40.376610,-42.018669,-45.079014,-41.873825,-42.248600,-43.045204,-41.694721,-40.940315,-42.910622,-40.747185,-38.933907,-37.445911,-39.027927,147.247543,152.328979,170.241852,166.158386,165.121658,166.744507,167.454956,167.104141,167.962860,168.823669,166.778824,166.399155,165.093521,162.587982,161.719070,162.254013,163.193924,163.204651,160.196793,157.817902,0.106046,0.000000,0.102873,0.000000,0.024414,0.000000
139936,0.226439,0.117696,0.204262,0.124404,0.124539,0.097261,0.086913,0.089030,0.088996,0.200144,0.190684,0.178407,0.316521,0.267780,0.354482,0.280144,0.274362,0.273512,0.275329,0.274716,0.274816,0.361959,0.365003,0.363699,-25.357603,-18.061005,-16.885250,-18.723190,-23.520557,-24.555819,-27.150040,-26.530079,-23.652271,-18.355412,-16.924234,-18.199009,-21.468479,-23.043306,-21.918549,-22.601696,-23.752020,-23.739307,-24.703358,-22.861881,125.220955,118.950974,127.341866,130.251785,136.230347,135.937500,140.798813,145.431442,147.040710,136.982300,130.575500,122.609192,119.615540,122.694061,128.642471,130.011993,136.299774,137.940903,138.833435,137.695129,0.229949,0.000000,0.200310,0.000000,0.023438,0.000000
139774,0.197497,0.219171,0.198204,0.399515,0.304274,0.420784,0.233975,0.292007,0.336097,0.311230,0.266127,0.207817,0.293987,0.351017,0.354737,0.377177,0.381035,0.405627,0.329812,0.326365,0.361135,0.329603,0.330880,0.316952,-27.765606,-20.788134,-19.872776,-21.228348,-22.541058,-19.440472,-19.081879,-20.449879,-23.035709,-22.148685,-21.945078,-20.876764,-20.387173,-22.087896,-22.371628,-22.001314,-23.251743,-21.649763,-19.841030,-21.508951,169.291519,137.804596,131.716721,133.909073,135.513428,136.860107,139.891083,142.618378,140.493927,133.835373,130.598587,132.279083,134.620728,136.231522,135.693695,136.700394,141.025742,144.534851,131.241348,123.902573,0.133442,0.000000,0.135416,0.000000,0.032715,0.000000
139330,0.175331,0.190721,0.236883,0.196242,0.270665,0.299941,0.214518,0.273714,0.271058,0.239539,0.215886,0.251985,0.361934,0.362827,0.380881,0.336057,0.404651,0.394426,0.358163,0.360098,0.345522,0.345661,0.350653,0.346449,-26.304016,-23.661570,-24.764263,-25.084423,-26.397223,-24.653374,-26.141232,-25.371571,-24.162161,-21.424046,-22.350151,-25.588428,-25.009027,-23.059855,-22.732746,-24.647831,-26.730862,-28.995777,-28.971243,-31.336700,143.506302,127.013023,126.545540,128.090118,128.564545,127.619675,123.213799,114.049591,111.439865,113.580139,116.383179,119.228508,120.829933,122.519432,129.069016,131.885788,134.440948,136.293060,137.270676,135.978729,0.114435,0.000000,0.182335,0.000000,0.043457,0.000000
139117,0.271540,0.358048,0.342605,0.230139,0.134794,0.179424,0.196451,0.194107,0.185687,0.184258,0.240179,0.284220,0.321382,0.340069,0.286135,0.308767,0.267677,0.290971,0.329314,0.330575,0.325178,0.314310,0.376930,0.383468,-33.731285,-31.842188,-30.133301,-30.171757,-28.807104,-26.862391,-27.496613,-30.135563,-30.968369,-30.639835,-31.479528,-29.749405,-30.202206,-32.090919,-30.531292,-29.654636,-30.374493,-30.398840,-30.996084,-31.275537,149.668549,131.320663,124.310432,120.480988,118.808662,118.612396,119.649689,120.294952,120.952721,121.870010,123.025032,123.558739,121.583961,121.228088,122.034004,122.092072,123.274200,124.604332,127.512474,129.379791,0.135467,0.000000,0.091125,0.000000,0.027344,0.000000
139991,0.323248,0.314502,0.305127,0.260613,0.169377,0.190476,0.249231,0.174487,0.162544,0.332276,0.446591,0.315760,0.402295,0.350803,0.373277,0.372818,0.338501,0.358100,0.350094,0.306298,0.300302,0.327525,0.314743,0.385796,-44.849293,-42.405312,-43.261253,-42.802319,-42.775406,-43.463493,-42.853252,-43.222393,-40.497887,-40.009377,-40.989719,-41.617474,-42.322144,-41.373528,-40.459927,-39.026039,-40.746590,-42.773296,-43.855488,-44.041477,172.213959,161.199966,155.641800,154.371521,155.098648,155.396500,155.573196,157.248901,156.844055,157.137741,155.887421,149.252899,149.717148,146.186218,143.418106,146.425522,149.884048,152.627823,153.169418,154.603836,0.013264,0.000000,0.343181,0.000000,0.145996,0.000000
139523,0.167409,0.227457,0.180483,0.188513,0.208823,0.221252,0.225355,0.175991,0.172958,0.183842,0.185558,0.191563,0.345542,0.383393,0.366351,0.365426,0.367980,0.378057,0.380606,0.354153,0.357888,0.360743,0.361111,0.360919,-29.179737,-28.368109,-34.591747,-41.932289,-41.832050,-39.312374,-39.644375,-41.527031,-41.317032,-40.510002,-41.823147,-45.285011,-44.420918,-43.007156,-44.142372,-43.328331,-42.965504,-42.441593,-41.434444,-42.510368,174.711624,156.279617,149.536407,148.075668,149.299072,149.949127,150.768188,151.129471,152.109406,153.219620,155.412659,156.726959,159.877258,160.539536,155.409668,152.966278,154.859116,158.174561,150.679382,146.598129,0.100979,0.000000,0.081726,0.000000,0.027344,0.000000
139776,0.244672,0.171783,0.197813,0.254434,0.131426,0.213456,0.199923,0.114866,0.195882,0.276620,0.211741,0.263917,0.384779,0.321303,0.299924,0.385868,0.279542,0.329439,0.317885,0.274100,0.319741,0.374258,0.354747,0.370155,-32.629814,-24.339405,-22.702427,-23.698521,-24.446316,-23.248846,-22.007465,-22.837481,-23.932692,-21.144527,-20.188904,-21.651724,-22.228048,-20.777271,-21.094000,-21.140854,-21.054325,-20.716455,-22.269398,-21.695635,178.956757,144.658173,135.793350,134.170639,133.910477,134.343307,133.069122,126.728279,125.870239,129.431656,130.190979,130.127426,132.943146,133.249268,134.117447,134.850342,133.286880,132.401276,131.297958,131.535645,0.063012,0.000000,0.125718,0.000000,0.052734,0.000000
139688,0.183134,0.357735,0.392678,0.484286,0.534012,0.287562,0.296627,0.260135,0.609664,0.365912,0.311566,0.272646,0.279381,0.312545,0.307429,0.359650,0.337994,0.309803,0.312231,0.302812,0.340509,0.338275,0.318607,0.321841,-29.422077,-24.718620,-25.165054,-27.241329,-27.513489,-24.344559,-23.796736,-24.431530,-24.764746,-24.701464,-25.267601,-26.871883,-24.564137,-23.766083,-22.991516,-23.187275,-23.526789,-24.761333,-25.313261,-23.786581,176.878372,158.591354,154.470306,155.368790,157.509445,158.315948,157.381973,158.003922,158.375854,158.400711,158.643341,158.038773,158.327011,158.343109,158.581604,158.663620,158.958298,158.184860,157.735428,157.425446,0.038882,0.000000,0.228325,0.000000,0.065918,0.000000
139536,0.175757,0.150664,0.156420,0.145457,0.288331,0.132079,0.140929,0.171954,0.173112,0.180059,0.194565,0.188476,0.366047,0.309498,0.320776,0.312712,0.410088,0.292845,0.302295,0.348577,0.355390,0.347897,0.340307,0.353868,-32.497749,-35.370499,-41.951942,-39.378979,-39.442379,-39.361813,-39.980373,-42.071892,-42.949001,-42.164875,-40.788586,-40.029114,-40.496319,-40.170803,-42.020470,-42.130257,-41.094856,-40.068302,-39.916924,-40.635399,148.743835,148.340790,152.064743,152.146942,153.130493,153.400330,153.482162,153.642181,152.677017,152.748444,154.139633,155.187836,155.912567,157.333237,159.286987,160.235718,160.643539,161.235153,163.094818,163.706924,0.115011,0.000000,0.091620,0.000000,0.021484,0.000000
